time,equity,cash,realized_pnl_net,unrealized_pnl,fees,position,mark
2024-03-15T13:35:00.000000000Z,10149.04883,7075.90883,-2.92117,151.97,2.92117,1,3073.14
2024-03-15T13:36:00.000000000Z,10149.63883,7075.90883,-2.92117,152.56,2.92117,1,3073.73
2024-03-15T13:37:00.000000000Z,10150.21883,7075.90883,-2.92117,153.14,2.92117,1,3074.31
2024-03-15T13:38:00.000000000Z,10150.80883,7075.90883,-2.92117,153.73,2.92117,1,3074.9
2024-03-15T13:39:00.000000000Z,10151.37883,7075.90883,-2.92117,154.3,2.92117,1,3075.47
2024-03-15T13:40:00.000000000Z,10151.94883,7075.90883,-2.92117,154.87,2.92117,1,3076.04
2024-03-15T13:41:00.000000000Z,10152.50883,7075.90883,-2.92117,155.43,2.92117,1,3076.6
2024-03-15T13:42:00.000000000Z,10153.06883,7075.90883,-2.92117,155.99,2.92117,1,3077.16
2024-03-15T13:43:00.000000000Z,10153.61883,7075.90883,-2.92117,156.54,2.92117,1,3077.71
2024-03-15T13:44:00.000000000Z,10154.16883,7075.90883,-2.92117,157.09,2.92117,1,3078.26
2024-03-15T13:45:00.000000000Z,10154.70883,7075.90883,-2.92117,157.63,2.92117,1,3078.8
2024-03-15T13:46:00.000000000Z,10155.24883,7075.90883,-2.92117,158.17,2.92117,1,3079.34
2024-03-15T13:47:00.000000000Z,10155.76883,7075.90883,-2.92117,158.69,2.92117,1,3079.86
2024-03-15T13:48:00.000000000Z,10156.29883,7075.90883,-2.92117,159.22,2.92117,1,3080.39
2024-03-15T13:49:00.000000000Z,10156.80883,7075.90883,-2.92117,159.73,2.92117,1,3080.9
2024-03-15T13:50:00.000000000Z,10157.31883,7075.90883,-2.92117,160.24,2.92117,1,3081.41
2024-03-15T13:51:00.000000000Z,10157.82883,7075.90883,-2.92117,160.75,2.92117,1,3081.92
2024-03-15T13:52:00.000000000Z,10158.31883,7075.90883,-2.92117,161.24,2.92117,1,3082.41
2024-03-15T13:53:00.000000000Z,10158.80883,7075.90883,-2.92117,161.73,2.92117,1,3082.9
2024-03-15T13:54:00.000000000Z,10159.29883,7075.90883,-2.92117,162.22,2.92117,1,3083.39
2024-03-15T13:55:00.000000000Z,10159.77883,7075.90883,-2.92117,162.7,2.92117,1,3083.87
2024-03-15T13:56:00.000000000Z,10160.24883,7075.90883,-2.92117,163.17,2.92117,1,3084.34
2024-03-15T13:57:00.000000000Z,10160.70883,7075.90883,-2.92117,163.63,2.92117,1,3084.8
2024-03-15T13:58:00.000000000Z,10161.16883,7075.90883,-2.92117,164.09,2.92117,1,3085.26
2024-03-15T13:59:00.000000000Z,10161.62883,7075.90883,-2.92117,164.55,2.92117,1,3085.72
2024-03-15T14:00:00.000000000Z,10162.06883,7075.90883,-2.92117,164.99,2.92117,1,3086.16
2024-03-15T14:01:00.000000000Z,10162.50883,7075.90883,-2.92117,165.43,2.92117,1,3086.6
2024-03-15T14:02:00.000000000Z,10162.94883,7075.90883,-2.92117,165.87,2.92117,1,3087.04
2024-03-15T14:03:00.000000000Z,10163.36883,7075.90883,-2.92117,166.29,2.92117,1,3087.46
2024-03-15T14:04:00.000000000Z,10163.78883,7075.90883,-2.92117,166.71,2.92117,1,3087.88
2024-03-15T14:05:00.000000000Z,10164.19883,7075.90883,-2.92117,167.12,2.92117,1,3088.29
2024-03-15T14:06:00.000000000Z,10164.60883,7075.90883,-2.92117,167.53,2.92117,1,3088.7
2024-03-15T14:07:00.000000000Z,10165.00883,7075.90883,-2.92117,167.93,2.92117,1,3089.1
2024-03-15T14:08:00.000000000Z,10165.39883,7075.90883,-2.92117,168.32,2.92117,1,3089.49
2024-03-15T14:09:00.000000000Z,10165.78883,7075.90883,-2.92117,168.71,2.92117,1,3089.88
2024-03-15T14:10:00.000000000Z,10166.16883,7075.90883,-2.92117,169.09,2.92117,1,3090.26
2024-03-15T14:11:00.000000000Z,10166.53883,7075.90883,-2.92117,169.46,2.92117,1,3090.63
2024-03-15T14:12:00.000000000Z,10166.90883,7075.90883,-2.92117,169.83,2.92117,1,3091
2024-03-15T14:13:00.000000000Z,10167.25883,7075.90883,-2.92117,170.18,2.92117,1,3091.35
2024-03-15T14:14:00.000000000Z,10167.61883,7075.90883,-2.92117,170.54,2.92117,1,3091.71
2024-03-15T14:15:00.000000000Z,10167.95883,7075.90883,-2.92117,170.88,2.92117,1,3092.05
2024-03-15T14:16:00.000000000Z,10168.29883,7075.90883,-2.92117,171.22,2.92117,1,3092.39
2024-03-15T14:17:00.000000000Z,10168.62883,7075.90883,-2.92117,171.55,2.92117,1,3092.72
2024-03-15T14:18:00.000000000Z,10168.94883,7075.90883,-2.92117,171.87,2.92117,1,3093.04
2024-03-15T14:19:00.000000000Z,10169.26883,7075.90883,-2.92117,172.19,2.92117,1,3093.36
2024-03-15T14:20:00.000000000Z,10169.57883,7075.90883,-2.92117,172.5,2.92117,1,3093.67
2024-03-15T14:21:00.000000000Z,10169.87883,7075.90883,-2.92117,172.8,2.92117,1,3093.97
2024-03-15T14:22:00.000000000Z,10170.16883,7075.90883,-2.92117,173.09,2.92117,1,3094.26
2024-03-15T14:23:00.000000000Z,10170.45883,7075.90883,-2.92117,173.38,2.92117,1,3094.55
2024-03-15T14:24:00.000000000Z,10170.73883,7075.90883,-2.92117,173.66,2.92117,1,3094.83
2024-03-15T14:25:00.000000000Z,10171.01883,7075.90883,-2.92117,173.94,2.92117,1,3095.11
2024-03-15T14:26:00.000000000Z,10171.27883,7075.90883,-2.92117,174.2,2.92117,1,3095.37
2024-03-15T14:27:00.000000000Z,10171.53883,7075.90883,-2.92117,174.46,2.92117,1,3095.63
2024-03-15T14:28:00.000000000Z,10171.78883,7075.90883,-2.92117,174.71,2.92117,1,3095.88
2024-03-15T14:29:00.000000000Z,10172.03883,7075.90883,-2.92117,174.96,2.92117,1,3096.13
2024-03-15T14:30:00.000000000Z,10172.26883,7075.90883,-2.92117,175.19,2.92117,1,3096.36
2024-03-15T14:31:00.000000000Z,10172.49883,7075.90883,-2.92117,175.42,2.92117,1,3096.59
2024-03-15T14:32:00.000000000Z,10172.71883,7075.90883,-2.92117,175.64,2.92117,1,3096.81
2024-03-15T14:33:00.000000000Z,10172.93883,7075.90883,-2.92117,175.86,2.92117,1,3097.03
2024-03-15T14:34:00.000000000Z,10173.14883,7075.90883,-2.92117,176.07,2.92117,1,3097.24
2024-03-15T14:35:00.000000000Z,10173.34883,7075.90883,-2.92117,176.27,2.92117,1,3097.44
2024-03-15T14:36:00.000000000Z,10173.53883,7075.90883,-2.92117,176.46,2.92117,1,3097.63
2024-03-15T14:37:00.000000000Z,10173.71883,7075.90883,-2.92117,176.64,2.92117,1,3097.81
2024-03-15T14:38:00.000000000Z,10173.89883,7075.90883,-2.92117,176.82,2.92117,1,3097.99
2024-03-15T14:39:00.000000000Z,10174.06883,7075.90883,-2.92117,176.99,2.92117,1,3098.16
2024-03-15T14:40:00.000000000Z,10174.23883,7075.90883,-2.92117,177.16,2.92117,1,3098.33
2024-03-15T14:41:00.000000000Z,10174.38883,7075.90883,-2.92117,177.31,2.92117,1,3098.48
2024-03-15T14:42:00.000000000Z,10174.53883,7075.90883,-2.92117,177.46,2.92117,1,3098.63
2024-03-15T14:43:00.000000000Z,10174.67883,7075.90883,-2.92117,177.6,2.92117,1,3098.77
2024-03-15T14:44:00.000000000Z,10174.80883,7075.90883,-2.92117,177.73,2.92117,1,3098.9
2024-03-15T14:45:00.000000000Z,10174.93883,7075.90883,-2.92117,177.86,2.92117,1,3099.03
2024-03-15T14:46:00.000000000Z,10175.04883,7075.90883,-2.92117,177.97,2.92117,1,3099.14
2024-03-15T14:47:00.000000000Z,10175.15883,7075.90883,-2.92117,178.08,2.92117,1,3099.25
2024-03-15T14:48:00.000000000Z,10175.26883,7075.90883,-2.92117,178.19,2.92117,1,3099.36
2024-03-15T14:49:00.000000000Z,10175.35883,7075.90883,-2.92117,178.28,2.92117,1,3099.45
2024-03-15T14:50:00.000000000Z,10175.44883,7075.90883,-2.92117,178.37,2.92117,1,3099.54
2024-03-15T14:51:00.000000000Z,10175.52883,7075.90883,-2.92117,178.45,2.92117,1,3099.62
2024-03-15T14:52:00.000000000Z,10175.59883,7075.90883,-2.92117,178.52,2.92117,1,3099.69
2024-03-15T14:53:00.000000000Z,10175.66883,7075.90883,-2.92117,178.59,2.92117,1,3099.76
2024-03-15T14:54:00.000000000Z,10175.71883,7075.90883,-2.92117,178.64,2.92117,1,3099.81
2024-03-15T14:55:00.000000000Z,10175.76883,7075.90883,-2.92117,178.69,2.92117,1,3099.86
2024-03-15T14:56:00.000000000Z,10175.80883,7075.90883,-2.92117,178.73,2.92117,1,3099.9
2024-03-15T14:57:00.000000000Z,10175.84883,7075.90883,-2.92117,178.77,2.92117,1,3099.94
2024-03-15T14:58:00.000000000Z,10175.87883,7075.90883,-2.92117,178.8,2.92117,1,3099.97
2024-03-15T14:59:00.000000000Z,10175.88883,7075.90883,-2.92117,178.81,2.92117,1,3099.98
2024-03-15T15:00:00.000000000Z,10175.90883,7075.90883,-2.92117,178.83,2.92117,1,3100
2024-03-15T15:01:00.000000000Z,10175.90883,7075.90883,-2.92117,178.83,2.92117,1,3100
2024-03-15T15:02:00.000000000Z,10175.90883,7075.90883,-2.92117,178.83,2.92117,1,3100
2024-03-15T15:03:00.000000000Z,10175.88883,7075.90883,-2.92117,178.81,2.92117,1,3099.98
2024-03-15T15:04:00.000000000Z,10175.87883,7075.90883,-2.92117,178.8,2.92117,1,3099.97
2024-03-15T15:05:00.000000000Z,10175.84883,7075.90883,-2.92117,178.77,2.92117,1,3099.94
2024-03-15T15:06:00.000000000Z,10175.80883,7075.90883,-2.92117,178.73,2.92117,1,3099.9
2024-03-15T15:07:00.000000000Z,10175.76883,7075.90883,-2.92117,178.69,2.92117,1,3099.86
2024-03-15T15:08:00.000000000Z,10175.71883,7075.90883,-2.92117,178.64,2.92117,1,3099.81
2024-03-15T15:09:00.000000000Z,10175.66883,7075.90883,-2.92117,178.59,2.92117,1,3099.76
2024-03-15T15:10:00.000000000Z,10175.59883,7075.90883,-2.92117,178.52,2.92117,1,3099.69
2024-03-15T15:11:00.000000000Z,10175.52883,7075.90883,-2.92117,178.45,2.92117,1,3099.62
2024-03-15T15:12:00.000000000Z,10175.44883,7075.90883,-2.92117,178.37,2.92117,1,3099.54
2024-03-15T15:13:00.000000000Z,10175.35883,7075.90883,-2.92117,178.28,2.92117,1,3099.45
2024-03-15T15:14:00.000000000Z,10175.26883,7075.90883,-2.92117,178.19,2.92117,1,3099.36
2024-03-15T15:15:00.000000000Z,10175.15883,7075.90883,-2.92117,178.08,2.92117,1,3099.25
2024-03-15T15:16:00.000000000Z,10175.04883,7075.90883,-2.92117,177.97,2.92117,1,3099.14
2024-03-15T15:17:00.000000000Z,10174.93883,7075.90883,-2.92117,177.86,2.92117,1,3099.03
2024-03-15T15:18:00.000000000Z,10174.80883,7075.90883,-2.92117,177.73,2.92117,1,3098.9
2024-03-15T15:19:00.000000000Z,10174.67883,7075.90883,-2.92117,177.6,2.92117,1,3098.77
2024-03-15T15:20:00.000000000Z,10174.53883,7075.90883,-2.92117,177.46,2.92117,1,3098.63
2024-03-15T15:21:00.000000000Z,10174.38883,7075.90883,-2.92117,177.31,2.92117,1,3098.48
2024-03-15T15:22:00.000000000Z,10174.23883,7075.90883,-2.92117,177.16,2.92117,1,3098.33
2024-03-15T15:23:00.000000000Z,10174.06883,7075.90883,-2.92117,176.99,2.92117,1,3098.16
2024-03-15T15:24:00.000000000Z,10173.89883,7075.90883,-2.92117,176.82,2.92117,1,3097.99
2024-03-15T15:25:00.000000000Z,10173.71883,7075.90883,-2.92117,176.64,2.92117,1,3097.81
2024-03-15T15:26:00.000000000Z,10173.53883,7075.90883,-2.92117,176.46,2.92117,1,3097.63
2024-03-15T15:27:00.000000000Z,10173.34883,7075.90883,-2.92117,176.27,2.92117,1,3097.44
2024-03-15T15:28:00.000000000Z,10173.14883,7075.90883,-2.92117,176.07,2.92117,1,3097.24
2024-03-15T15:29:00.000000000Z,10172.93883,7075.90883,-2.92117,175.86,2.92117,1,3097.03
2024-03-15T15:30:00.000000000Z,10172.71883,7075.90883,-2.92117,175.64,2.92117,1,3096.81
2024-03-15T15:31:00.000000000Z,10172.49883,7075.90883,-2.92117,175.42,2.92117,1,3096.59
2024-03-15T15:32:00.000000000Z,10172.26883,7075.90883,-2.92117,175.19,2.92117,1,3096.36
2024-03-15T15:33:00.000000000Z,10172.03883,7075.90883,-2.92117,174.96,2.92117,1,3096.13
2024-03-15T15:34:00.000000000Z,10171.78883,7075.90883,-2.92117,174.71,2.92117,1,3095.88
2024-03-15T15:35:00.000000000Z,10171.53883,7075.90883,-2.92117,174.46,2.92117,1,3095.63
2024-03-15T15:36:00.000000000Z,10171.27883,7075.90883,-2.92117,174.2,2.92117,1,3095.37
2024-03-15T15:37:00.000000000Z,10171.01883,7075.90883,-2.92117,173.94,2.92117,1,3095.11
2024-03-15T15:38:00.000000000Z,10170.73883,7075.90883,-2.92117,173.66,2.92117,1,3094.83
2024-03-15T15:39:00.000000000Z,10170.45883,7075.90883,-2.92117,173.38,2.92117,1,3094.55
2024-03-15T15:40:00.000000000Z,10170.16883,7075.90883,-2.92117,173.09,2.92117,1,3094.26
2024-03-15T15:41:00.000000000Z,10169.87883,7075.90883,-2.92117,172.8,2.92117,1,3093.97
2024-03-15T15:42:00.000000000Z,10169.57883,7075.90883,-2.92117,172.5,2.92117,1,3093.67
2024-03-15T15:43:00.000000000Z,10169.26883,7075.90883,-2.92117,172.19,2.92117,1,3093.36
2024-03-15T15:44:00.000000000Z,10168.94883,7075.90883,-2.92117,171.87,2.92117,1,3093.04
2024-03-15T15:45:00.000000000Z,10168.62883,7075.90883,-2.92117,171.55,2.92117,1,3092.72
2024-03-15T15:46:00.000000000Z,10168.29883,7075.90883,-2.92117,171.22,2.92117,1,3092.39
2024-03-15T15:47:00.000000000Z,10167.95883,7075.90883,-2.92117,170.88,2.92117,1,3092.05
2024-03-15T15:48:00.000000000Z,10167.61883,7075.90883,-2.92117,170.54,2.92117,1,3091.71
2024-03-15T15:49:00.000000000Z,10167.25883,7075.90883,-2.92117,170.18,2.92117,1,3091.35
2024-03-15T15:50:00.000000000Z,10166.90883,7075.90883,-2.92117,169.83,2.92117,1,3091
2024-03-15T15:51:00.000000000Z,10166.53883,7075.90883,-2.92117,169.46,2.92117,1,3090.63
2024-03-15T15:52:00.000000000Z,10166.16883,7075.90883,-2.92117,169.09,2.92117,1,3090.26
2024-03-15T15:53:00.000000000Z,10165.78883,7075.90883,-2.92117,168.71,2.92117,1,3089.88
2024-03-15T15:54:00.000000000Z,10165.39883,7075.90883,-2.92117,168.32,2.92117,1,3089.49
2024-03-15T15:55:00.000000000Z,10165.00883,7075.90883,-2.92117,167.93,2.92117,1,3089.1
2024-03-15T15:56:00.000000000Z,10164.60883,7075.90883,-2.92117,167.53,2.92117,1,3088.7
2024-03-15T15:57:00.000000000Z,10164.19883,7075.90883,-2.92117,167.12,2.92117,1,3088.29
2024-03-15T15:58:00.000000000Z,10163.78883,7075.90883,-2.92117,166.71,2.92117,1,3087.88
2024-03-15T15:59:00.000000000Z,10163.36883,7075.90883,-2.92117,166.29,2.92117,1,3087.46
2024-03-15T16:00:00.000000000Z,10162.94883,7075.90883,-2.92117,165.87,2.92117,1,3087.04
2024-03-15T16:01:00.000000000Z,10162.50883,7075.90883,-2.92117,165.43,2.92117,1,3086.6
2024-03-15T16:02:00.000000000Z,10162.06883,7075.90883,-2.92117,164.99,2.92117,1,3086.16
2024-03-15T16:03:00.000000000Z,10161.62883,7075.90883,-2.92117,164.55,2.92117,1,3085.72
2024-03-15T16:04:00.000000000Z,10161.16883,7075.90883,-2.92117,164.09,2.92117,1,3085.26
2024-03-15T16:05:00.000000000Z,10160.70883,7075.90883,-2.92117,163.63,2.92117,1,3084.8
2024-03-15T16:06:00.000000000Z,10160.24883,7075.90883,-2.92117,163.17,2.92117,1,3084.34
2024-03-15T16:07:00.000000000Z,10159.77883,7075.90883,-2.92117,162.7,2.92117,1,3083.87
2024-03-15T16:08:00.000000000Z,10159.29883,7075.90883,-2.92117,162.22,2.92117,1,3083.39
2024-03-15T16:09:00.000000000Z,10158.80883,7075.90883,-2.92117,161.73,2.92117,1,3082.9
2024-03-15T16:10:00.000000000Z,10158.31883,7075.90883,-2.92117,161.24,2.92117,1,3082.41
2024-03-15T16:11:00.000000000Z,10157.82883,7075.90883,-2.92117,160.75,2.92117,1,3081.92
2024-03-15T16:12:00.000000000Z,10157.31883,7075.90883,-2.92117,160.24,2.92117,1,3081.41
2024-03-15T16:13:00.000000000Z,10156.80883,7075.90883,-2.92117,159.73,2.92117,1,3080.9
2024-03-15T16:14:00.000000000Z,10156.29883,7075.90883,-2.92117,159.22,2.92117,1,3080.39
2024-03-15T16:15:00.000000000Z,10155.76883,7075.90883,-2.92117,158.69,2.92117,1,3079.86
2024-03-15T16:16:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3079.34
2024-03-15T16:17:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3078.8
2024-03-15T16:18:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3078.26
2024-03-15T16:19:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3077.71
2024-03-15T16:20:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3077.16
2024-03-15T16:21:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3076.6
2024-03-15T16:22:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3076.04
2024-03-15T16:23:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3075.47
2024-03-15T16:24:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3074.9
2024-03-15T16:25:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3074.31
2024-03-15T16:26:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3073.73
2024-03-15T16:27:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3073.14
2024-03-15T16:28:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3072.54
2024-03-15T16:29:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3071.93
2024-03-15T16:30:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3071.33
2024-03-15T16:31:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3070.71
2024-03-15T16:32:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3070.09
2024-03-15T16:33:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3069.47
2024-03-15T16:34:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3068.84
2024-03-15T16:35:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3068.2
2024-03-15T16:36:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3067.56
2024-03-15T16:37:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3066.91
2024-03-15T16:38:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3066.26
2024-03-15T16:39:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3065.61
2024-03-15T16:40:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3064.94
2024-03-15T16:41:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3064.28
2024-03-15T16:42:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3063.61
2024-03-15T16:43:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3062.93
2024-03-15T16:44:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3062.25
2024-03-15T16:45:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3061.57
2024-03-15T16:46:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3060.88
2024-03-15T16:47:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3060.18
2024-03-15T16:48:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3059.48
2024-03-15T16:49:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3058.78
2024-03-15T16:50:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3058.07
2024-03-15T16:51:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3057.36
2024-03-15T16:52:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3056.64
2024-03-15T16:53:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3055.92
2024-03-15T16:54:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3055.19
2024-03-15T16:55:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3054.46
2024-03-15T16:56:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3053.73
2024-03-15T16:57:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3052.99
2024-03-15T16:58:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3052.25
2024-03-15T16:59:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3051.5
2024-03-15T17:00:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3050.75
2024-03-15T17:01:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3050
2024-03-15T17:02:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3049.24
2024-03-15T17:03:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3048.48
2024-03-15T17:04:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3047.72
2024-03-15T17:05:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3046.95
2024-03-15T17:06:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3046.17
2024-03-15T17:07:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3045.4
2024-03-15T17:08:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3044.62
2024-03-15T17:09:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3043.84
2024-03-15T17:10:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3043.05
2024-03-15T17:11:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3042.26
2024-03-15T17:12:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3041.47
2024-03-15T17:13:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3040.67
2024-03-15T17:14:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3039.87
2024-03-15T17:15:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3039.07
2024-03-15T17:16:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3038.27
2024-03-15T17:17:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3037.46
2024-03-15T17:18:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3036.65
2024-03-15T17:19:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3035.84
2024-03-15T17:20:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3035.02
2024-03-15T17:21:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3034.2
2024-03-15T17:22:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3033.38
2024-03-15T17:23:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3032.56
2024-03-15T17:24:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3031.73
2024-03-15T17:25:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3030.9
2024-03-15T17:26:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3030.07
2024-03-15T17:27:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3029.24
2024-03-15T17:28:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3028.4
2024-03-15T17:29:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3027.56
2024-03-15T17:30:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3026.72
2024-03-15T17:31:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3025.88
2024-03-15T17:32:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3025.04
2024-03-15T17:33:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3024.19
2024-03-15T17:34:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3023.34
2024-03-15T17:35:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3022.5
2024-03-15T17:36:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3021.64
2024-03-15T17:37:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3020.79
2024-03-15T17:38:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3019.94
2024-03-15T17:39:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3019.08
2024-03-15T17:40:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3018.22
2024-03-15T17:41:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3017.36
2024-03-15T17:42:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3016.5
2024-03-15T17:43:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3015.64
2024-03-15T17:44:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3014.78
2024-03-15T17:45:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3013.92
2024-03-15T17:46:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3013.05
2024-03-15T17:47:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3012.19
2024-03-15T17:48:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3011.32
2024-03-15T17:49:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3010.45
2024-03-15T17:50:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3009.58
2024-03-15T17:51:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3008.72
2024-03-15T17:52:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3007.85
2024-03-15T17:53:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3006.98
2024-03-15T17:54:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3006.1
2024-03-15T17:55:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3005.23
2024-03-15T17:56:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3004.36
2024-03-15T17:57:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3003.49
2024-03-15T17:58:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3002.62
2024-03-15T17:59:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3001.75
2024-03-15T18:00:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3000.87
2024-03-15T18:01:00.000000000Z,10151.66,10151.66,151.66,0,6,0,3000
2024-03-15T18:02:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2999.13
2024-03-15T18:03:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2998.25
2024-03-15T18:04:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2997.38
2024-03-15T18:05:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2996.51
2024-03-15T18:06:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2995.64
2024-03-15T18:07:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2994.77
2024-03-15T18:08:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2993.9
2024-03-15T18:09:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2993.02
2024-03-15T18:10:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2992.15
2024-03-15T18:11:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2991.28
2024-03-15T18:12:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2990.42
2024-03-15T18:13:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2989.55
2024-03-15T18:14:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2988.68
2024-03-15T18:15:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2987.81
2024-03-15T18:16:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2986.95
2024-03-15T18:17:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2986.08
2024-03-15T18:18:00.000000000Z,10151.66,10151.66,151.66,0,6,0,2985.22
